GEO.id,GEOID,GEO.display-label,LaborForceParticipationRate,LaborForceParticipationRate-MOE,EmploymentRate,EmploymentRate-MOE,UnemploymentRate,UnemploymentRate-MOE,FemaleLaborForceParticipation,FemaleLaborForceParticipation-MOE,FemaleCivilianEmployment,FemaleCivilianEmployment-MOE,CommutingToWork-DrivingAlone,CommutingToWork-DrivingAlone-MOE,CommutingToWork-Carpool,CommutingToWork-Carpool-MOE,CommutingToWork-PublicTransit,CommutingToWork-PublicTransit,CommutingToWork-Walked,CommutingToWork-Walked-MOE,CommutingToWork-Other,CommutingToWork-Other-MOE,CommutingToWork-Home,CommutingToWork-Home-MOE,PrivateWageSalary,PrivateWageSalary-MOE,"Income<10,000","Income<10,000-MOE",Income10k-15k,Income10k-15k-MOE,Income15k-25k,Income15k-25k-MOE,Income25k-35k,Income25k-35k-MOE,Income35k-50k,Income35k-50k-MOE,Income50k-75k,Income50k-75k-MOE,Income75k-100k,Income75k-100k-MOE,Income100k-150k,Income100k-150k-MOE,Income150k-200k,Income150k-200k-MOE,Income200K+,Income200K+-MOE,MedianHouseholdIncome,MedianHouseholdIncome-MOE,MeanHouseholdIncome,MeanHouseholdIncome-MOE,HouseholdsWithEarnings,HouseholdsWithEarnings-MOE,HouseholdsMeanEarnings,HouseholdsMeanEarnings-MOE,HouseholdsWSS,HouseholdsWSS-MOE,HouseholdsMeanSSIncome,HouseholdsMeanSSIncome-MOE,HouseholdsWPublicAssistanceIncome,HouseholdsWPublicAssistanceIncome-MOE,HouseholdsMeanPublicAssistanceIncome,HouseholdsMeanPublicAssistanceIncome-MOE,HouseholdsWFoodStampSNAPBenefits,HouseholdsWFoodStampSNAPBenefits-MOE,FamiliesIncome<10k,FamiliesIncome<10k-MOE,FamiliesIncome10k-15k,FamiliesIncome10k-15k-MOE,FamiliesIncome15k-25k,FamiliesIncome15k-25k-MOE,FamiliesIncome25k-35k,FamiliesIncome25k-35k-MOE,FamiliesIncome35k-50k,FamiliesIncome35k-50k-MOE,FamiliesIncome50k-75k,FamiliesIncome50k-75k-MOE,FamiliesIncome75k-100k,FamiliesIncome75k-100k-MOE,FamiliesIncome100k-150k,FamiliesIncome100k-150k-MOE,FamiliesIncome150k-200k,FamiliesIncome150k-200k-MOE,FamiliesIncome200k+,FamiliesIncome200k+-MOE,FamiliesMedianIncome,FamiliesMedianIncome-MOE,FamiliesMeanIncome,FamiliesMeanIncome-MOE,FamiliesPerCaptiaIncome,FamiliesPerCaptiaIncome-MOE,NonFamilyHouseholdsMedianIncome,NonFamilyHouseholdsMedianIncome-MOE,NonFamilyHouseholdsMeanIncome,NonFamilyHouseholdsMeanIncome-MOE,MedianWorkerEarnings,MedianWorkerEarnings-MOE,HealthInsuranceCoverage,HealthInsuranceCoverage-MOE,HealthInsuranceCoverage-Private,HealthInsuranceCoverage-Private-MOE,HealthInsuranceCoverage-Public,HealthInsuranceCoverage-Public-MOE,FamiliesBelowPovertyLevel,FamiliesBelowPovertyLevel-MOE,MarriedCouplesBelowPovertyLevel,MarriedCouplesBelowPovertyLevel-MOE,PeopleIncomeBelowPovertyLevel,PeopleIncomeBelowPovertyLevel-MOE,ChildrenUnderPovertyLevel,ChildrenUnderPovertyLevel-MOE
1400000US17031804102,17031804102,"Census Tract 8041.02, Cook County, Illinois",58.3,4.2,56.8,4.1,1.5,1.1,48.7,6.4,46.7,6.3,82,5.5,1.2,1.5,6.2,3.6,0.4,0.6,1,1,9.3,4.3,82.9,4.5,1.2,1.7,0.8,1.2,2.7,2,4.8,2.4,8.1,4.1,9.3,3.9,7.3,3.3,23,4.9,15.3,4.6,27.5,5.5,132650,19780,180925,22454,77.2,4.2,177663,25304,35,3.3,25458,3011,0,1.1,,,0,1.1,0,1.3,0.9,1.4,1.6,1.9,2,1.8,5,3.9,10.2,4.4,6,3.1,24.6,5.3,17.3,5.4,32.3,6.7,145804,29934,202502,27022,65840,8718,42370,4980,56787,11457,61737,9505,98.7,0.9,86.2,3.3,24.4,3.5,0.9,1.4,1,1.5,1.4,1.1,0,1.8
1400000US17031804104,17031804104,"Census Tract 8041.04, Cook County, Illinois",71.8,3.9,68.5,4.5,3.1,2.1,64.7,5.6,61.4,5.8,86.6,3.6,2.8,1.6,4.4,2.1,0.7,0.8,0.7,0.8,4.7,2.5,89.7,3.5,1.1,1.3,1.5,1.4,3.3,2.1,4.6,2.7,3.9,2.2,13.9,4.1,13.4,4.3,25,4.9,14.3,4.2,19.1,5.1,112882,6606,164449,42011,85,4,141258,17316,22.7,3.8,25073,2723,0,1.5,,,2.4,2.3,0,1.9,0.6,1.1,0.4,0.6,2.9,2.2,1.5,1.4,13.3,4.5,13.5,4.8,29,5.6,15.8,5.2,23.1,6,125714,10874,188511,49469,60600,14460,49875,23432,66480,18437,53564,7891,99.3,0.6,89.7,3.5,19,3.3,0.6,1.1,0.7,1.2,1.4,0.9,0,2.1
1400000US17031804105,17031804105,"Census Tract 8041.05, Cook County, Illinois",70.5,4.1,69.4,4.2,1.1,0.9,66,5.7,65.6,5.8,83.1,4.5,7.9,3.7,4.4,2.5,1,1.1,0,1.2,3.5,2.1,82.9,4.6,2.1,1.9,1.3,1.5,1.9,1.7,3.8,2.5,2.6,2,10.6,4.7,9,3.7,26,6.1,23,6.3,19.6,5.4,128594,15452,144446,12658,90.9,3.6,135310,13617,24.1,5.6,23196,3019,0,2,,,0,2,1.4,1.6,0.7,1.1,1.2,1.3,3.3,2.4,2,1.8,9.2,4.8,9.1,4.2,27.8,6.6,23.6,7.1,21.7,6.1,136818,17712,152398,13450,48110,4172,50875,9990,66582,24168,60167,10630,99.2,0.9,90.8,3.3,16.7,4.1,2.1,1.9,2.3,2.1,2.2,1.6,0.8,1.3
1400000US17031804106,17031804106,"Census Tract 8041.06, Cook County, Illinois",71,4.1,67.2,3.9,3.7,1.8,65.7,5.8,61.5,5.6,72.8,6.6,11.1,6.7,5.4,2.6,0,0.7,0,0.7,10.7,4.1,90.7,3.7,2.7,1.8,1.7,1.6,6.6,4.2,1.1,1.2,7.6,3.4,16.9,4.9,9.6,3.5,24.1,6.6,12.4,3.9,17.5,5,107177,13748,133615,15725,87.4,3.4,133312,16520,24.7,4.4,19298,3513,1.3,1.3,2656,3309,2.4,1.5,0.9,1.3,0.9,1.5,4.7,5,0,1.4,6.3,3.7,14.5,6.2,11.7,5.7,23.1,6.9,17.4,5.4,20.5,6.1,125729,24805,150304,20992,51362,6118,69750,21298,88287,24406,51498,4636,97.3,1.4,88.6,3.8,18.8,3.3,1.8,2.1,1.1,1.6,2.4,1.6,1.2,1.8
1400000US17031804108,17031804108,"Census Tract 8041.08, Cook County, Illinois",81.6,4.2,77,5.1,4.4,2.1,69.1,7.6,66.4,8,73.4,5.2,8.7,3.8,10.2,4.2,1.7,1.2,2.1,2.2,3.9,2.4,91.8,3.3,2.7,2.3,2,1.8,7.2,3.8,3.6,2,10.7,4.8,18.3,5.4,20,5.3,26.4,7.1,6.5,3.1,2.6,1.6,83636,9767,86396,7023,93.4,3.5,88435,6764,4.7,2.5,19533,3539,0.3,0.5,,,6,3.1,3.2,4.1,2.7,3.9,3.9,4.4,1.1,1.8,10.8,6.9,19.9,8.5,11.7,6.4,35,10.5,8.8,5.1,3.1,2.8,89240,17581,93197,10375,42805,4250,76394,19375,78039,10544,57700,8490,93.7,2.6,84.4,5.2,11.9,4.4,5.9,5.6,4.4,5.6,8.4,5.1,14.6,14.7
1400000US17031804109,17031804109,"Census Tract 8041.09, Cook County, Illinois",52.5,5.1,51.8,5.4,0.7,0.9,40.9,7.8,40.9,7.8,72,8,7.5,4.9,3.8,2.8,4.1,4.7,1.7,2,10.9,3.8,89,4.2,3.7,2.8,3.5,3.1,11.4,6.1,5.9,4.8,6.8,3.4,13.9,5.2,7.8,4,15.6,4.8,9.8,4.7,21.7,6.9,88289,29833,123417,17678,71.3,6.2,141135,22844,40.4,6,22800,2773,1,1.5,,,3.8,3,2.8,2.9,0,3.7,1.8,2.2,9.1,7.1,5.2,4,8.7,5.2,10.3,6.1,19.7,6.6,14.1,6.7,28.4,8,131875,14785,152954,20945,49268,7140,37396,32707,65158,32598,58625,17193,97.2,2.2,79.4,4.7,30.3,3.8,2.8,2.9,1.6,2.3,7.6,3.9,3.9,5.7
1400000US17031804201,17031804201,"Census Tract 8042.01, Cook County, Illinois",58,4.6,54.6,4.7,3.4,1.8,51.2,6.5,48.5,6.4,76.3,6.2,6.2,4.1,3.1,2.3,0.3,0.5,0.4,0.6,13.7,5.3,86.9,4.3,5.5,4.1,1,1.1,0.9,1,4.9,3.2,5.1,2.5,7.4,4.1,7.2,3.7,19.3,5.3,8.1,4.3,40.6,6.5,145938,19014,212340,29488,85.6,4.3,179082,28148,29.4,4.7,24219,4615,0.7,1,,,2.4,2.3,2.8,2.4,0,1.2,0.5,0.8,4.5,3.6,4.7,2.6,5.8,3.5,6.7,4,21.1,6,9.7,5.2,44.1,7.1,158984,41344,230433,32366,69911,10489,56838,32156,120811,63536,56713,9894,97.9,1.1,85.8,4.1,24,3.4,4.5,3,4,3.3,7.1,3.9,9.6,8
1400000US17031804202,17031804202,"Census Tract 8042.02, Cook County, Illinois",68.4,3.1,66.3,3.3,2.1,1.6,64.9,5.7,63.7,5.8,76.8,5.1,5.6,3.1,5.6,2,1.5,1.5,0,0.7,10.6,3.4,86,5.3,3.7,3.2,0.8,0.9,3.6,3.1,4.7,2.9,6.9,4.2,12.6,4.9,10.1,3.2,24.4,6.1,9,3.6,24.2,5.2,113156,13525,155567,19520,83.3,3.7,158378,21373,30.2,5.7,22510,2912,0.9,1.1,,,6.8,3.5,0,1.3,0.5,0.7,0.5,0.8,2.9,2.8,6,4.3,12.8,4.9,8.7,3.5,27.2,7,11.4,4.6,30,6.6,131250,9662,176500,21692,54950,6609,42949,16914,74707,44712,50552,7047,95.5,2.2,87.2,3.4,21.6,3.6,0.5,0.7,0.5,0.8,2.3,1.5,1.2,1.5
1400000US17031804305,17031804305,"Census Tract 8043.05, Cook County, Illinois",75.6,4.7,70.7,4.5,4.9,2.3,68.5,6.1,65.3,6,87.3,4.9,8.6,4.9,1,1,0.3,0.5,0.3,0.5,2.4,2.3,90.8,3.4,3.5,3.3,2,1.9,6.6,4,7.1,3.7,12.2,4.8,15.7,4.9,22.7,6,16.7,4.9,8.3,5.2,5,2.7,77781,7544,84905,7620,85,4.4,88781,9978,26.2,4.4,18610,2379,2.2,1.8,1735,1109,8.2,4.4,2.6,3.9,0,1.4,6.2,4.6,5.2,3.3,13.5,5.5,18.2,5.9,23,6.7,17.8,6.2,9.5,6.3,4,2.8,79844,9292,87734,9519,28189,2320,52222,21662,62114,17954,30477,5930,89.2,5,68,7.5,27.7,5.4,3.9,4.2,0,2.4,4.4,2.8,4.1,5
1400000US17031804306,17031804306,"Census Tract 8043.06, Cook County, Illinois",67.4,5.3,61.5,5.4,5.9,2.1,67,6.9,58.8,7,83.1,4.5,13,4.2,2,1.5,0,1,0.8,0.9,1.2,1.5,95.4,2,2.6,1.6,2.2,2.1,12.7,5,6.5,3.1,14.2,6.4,24.2,6.9,17.2,4.9,17.1,4.8,0.9,0.9,2.5,2.3,63314,5510,69793,5928,83.3,5.3,71490,6853,28.2,4.5,20894,3466,3.5,2.2,10759,8811,13.3,5.9,2.6,2.1,2.3,2.4,6.5,4.5,5.4,4,12.8,7.1,27.3,9.3,20.9,6.2,19.5,5.9,1.2,1.2,1.6,1.8,69181,6211,74787,6604,22528,2435,34183,10841,48780,14981,31217,4314,88.1,3.6,61.6,7.6,35.2,5.6,6.4,3.5,5.7,4.1,7.9,4.1,5.7,6.3
1400000US17031804308,17031804308,"Census Tract 8043.08, Cook County, Illinois",77.5,3.3,73.5,4.1,4,2.5,74.9,5.1,69.7,6,82.9,5.2,8.5,3.8,3.6,2.5,0.3,0.5,1,1,3.6,3.4,85.9,4.6,0.6,0.9,2.6,2.1,6.8,3.8,7.5,4.3,11.7,4.3,24,7.5,20.6,7.4,18.1,5.4,7.1,3.2,1.1,1.5,69627,10911,78981,7140,82.1,3.7,83225,8111,23,4.7,19599,3443,3.3,3.2,12025,5613,7.4,4.6,0.9,1.5,2.3,2.5,5.3,5.6,5.1,4.4,10.2,5.9,22.7,9.6,24.1,10.9,18.8,7.2,8.8,4.4,1.8,2.5,76905,15270,84688,10798,33499,3861,65114,7479,70135,8112,40214,8772,92.5,2.8,75.5,7.1,25,6.7,7.1,5.5,1.4,2.3,6.2,5,17.5,17.7
1400000US17031804309,17031804309,"Census Tract 8043.09, Cook County, Illinois",67.8,4.7,62.5,4.8,5.3,2.9,64,6.7,61.3,6.8,75.3,6.2,14.3,4.3,2.8,2.1,1.6,1.5,2.7,1.7,3.4,2.5,88.8,5.7,1.5,1.8,3.5,4,7,3.3,3.3,2.7,9.8,3.8,17,4.9,23.1,7.3,26.3,6.6,7.3,4.3,1.1,1.2,86328,10472,86104,7536,86.1,3.9,90284,7880,25.5,5.2,21882,3071,1.5,2,,,10.4,4.3,0,3.8,4.5,5.2,2,2.1,8.1,6.6,11.8,5,17.5,5.9,21.4,7.6,23.7,6.7,9.5,5.4,1.4,1.6,86016,9103,87289,8027,26697,2359,60833,40868,64904,16556,36588,4092,89,3.2,66.6,6.2,29.5,6.1,5.7,5.4,4.1,6.1,7.8,5.2,6.6,6.9
1400000US17031804310,17031804310,"Census Tract 8043.10, Cook County, Illinois",74.2,3.9,70.4,4,3.8,1.5,69.3,5.8,64.8,6.1,82.5,4.4,9,4.3,3.2,2,1.3,1.5,0.5,0.6,3.4,1.6,91.2,4.7,2.3,1.6,1.1,1.1,3.1,1.8,4.7,2,7.5,3,12.9,4.7,18.5,5.3,26.9,5.7,10.5,3.9,12.6,5.1,100000,10996,111058,8872,89,3.3,109184,9577,27.5,3.8,16394,2515,2.9,2,1937,1030,5.8,3,1,1.2,0,1.2,2.7,1.8,2.8,1.9,8.1,3.6,10.6,4.9,17.6,6.2,29.6,6.8,13.5,5.1,14.1,6,112664,11625,121194,10815,39512,3336,74571,10358,82052,18172,46380,5947,93.8,2.8,79.2,4.5,24.8,3.5,2.6,2.1,0.8,1.3,3.3,2.1,6.6,6.3
1400000US17031804311,17031804311,"Census Tract 8043.11, Cook County, Illinois",69,4.5,66.6,4.7,2.3,1.6,60.6,7.2,58.8,7.5,88,4.5,5.1,3,4.2,2.4,0,0.7,0,0.7,2.7,1.9,93.2,3.4,3.1,3.1,2.8,2.5,3.2,2,7.7,5.2,9.3,5.8,10.6,4.8,15.2,5.2,21.6,6.7,11.9,6.6,14.6,4.7,97305,15886,124086,17455,87.1,3.5,126442,19272,24.7,3.7,18955,2838,0,1,,,6.9,5.5,3.5,3.9,0.5,0.8,3.3,2.6,10.1,6.9,3.3,2.1,9.9,5.3,20.8,6.9,16.8,7.3,16.2,7.8,15.9,5.6,98802,15941,130587,19326,40401,5979,62321,27399,97817,27578,43975,10757,93.8,4.3,76.8,7.6,26.2,5.9,6.6,4.9,5.9,5.2,9.7,6.5,18.1,14.8
1400000US17031804403,17031804403,"Census Tract 8044.03, Cook County, Illinois",68.6,4.1,63.7,4.3,4.9,2.5,63.9,5.2,61.3,5.5,84.4,6.2,4.6,3,2.8,2.4,2.9,2.1,0.6,1,4.7,3.4,84.4,5.6,6.3,4.8,2.8,2.3,4.1,2.6,6,3.6,11.2,5.2,17.7,5.6,15.2,5.8,18.8,6.3,7.3,3.7,10.6,4.5,78799,11716,95550,10353,86.3,3.8,93298,11210,27.2,4.7,19849,2505,1.1,1.3,,,5.9,4.3,3.9,5.7,1.5,2.3,3.4,3.8,1.7,2.8,12,6.9,16.2,6.3,15,7.3,22.7,8.6,9.5,5.1,14.1,6.4,89886,20009,111028,13796,34958,4287,50590,21529,57540,12275,42135,6120,88.2,4.6,72.8,8.7,31.3,7.1,9.6,6.5,7,5.6,15.6,8.7,27.8,18.8
1400000US17031804404,17031804404,"Census Tract 8044.04, Cook County, Illinois",70,5.1,63.9,4.6,6.1,2.9,60,7.7,51.4,8.3,85.7,5.4,9.1,4.6,1.8,1.3,0.4,0.6,0.3,0.6,2.7,1.6,89.1,4.1,3.3,4.6,2.2,1.7,3.7,2.3,9.1,5.7,16.3,6.7,18.3,6.6,14.8,6.5,24.5,6.5,4.1,2.8,3.7,2.5,65688,15555,82508,8304,87.2,5.8,83393,7494,24.3,5.9,19903,3585,0,1.8,,,13.2,7.8,0.4,0.7,1.3,1.5,0,2.2,9.2,6.6,16.1,7.1,18.2,7.4,18.3,7.2,27.3,8,5.2,3.4,3.9,3,81050,11757,90283,8294,24430,2999,40472,15631,50128,15876,31443,4926,88.3,3.5,58.7,8.7,37.2,7.6,4.1,3.2,4.8,3.7,6,4,6.3,6.3
1400000US17031804405,17031804405,"Census Tract 8044.05, Cook County, Illinois",71.4,6.1,64.7,6.7,6.7,3.9,60.1,10.7,56.5,10.1,84.8,6.1,10.8,5,3.4,3.5,0,1.8,0.5,1,0.5,0.7,80.6,6.7,6.6,5,5.1,4.8,11.9,6.1,10.5,6.6,12.9,7,29.5,9.3,11.4,6.1,7.8,4.8,2.1,2.7,2.1,2.2,54960,9374,59193,7513,85.5,6,61276,8063,16.9,6.2,17163,4600,2.9,2.6,2440,950,23.1,8.1,3.2,4,0.8,1.5,12.8,7.2,14.3,9.3,17,9.3,26.8,11.2,12.4,6.7,8.4,6.7,3,3.9,1.4,2.4,53629,11882,62213,9644,19862,2992,55492,49447,43899,12277,27389,5340,86.6,3.9,57.5,8.8,34.1,8.4,14.1,6.7,9.2,5.9,17.3,7.6,28.8,13
1400000US17031804406,17031804406,"Census Tract 8044.06, Cook County, Illinois",71.2,3.9,67,4.1,4.2,1.9,63.1,6.2,59.3,6.2,81,4.6,12.6,4.4,1.7,1.4,1.1,1.1,0.3,0.4,3.3,1.9,90.7,3,2.3,1.7,1.4,2.2,9,4.8,12.1,4.5,16.1,5.1,18.4,5.8,18,6.1,10.4,3.3,6.3,3.3,6.1,3.5,58939,4154,79647,9256,90.4,3.3,79944,9303,19,3.9,18219,2577,1.3,1.2,668,529,9.5,4.2,0.7,1.3,0,1.8,10.1,6.3,7.7,4.7,17.1,6.1,16.4,6.5,19.7,7.5,14.2,4.4,7.2,4,7,4.4,68558,20961,87833,10982,24445,2758,35417,12368,46729,10526,27955,5249,83.5,6.1,68.3,8.7,20.9,4.9,7.7,5.7,6.9,6.2,11.2,6.7,18.8,12.3
1400000US17031804505,17031804505,"Census Tract 8045.05, Cook County, Illinois",74,4.7,70.3,4.7,3.7,2.5,70.1,7.5,66.8,7.2,82.1,5.4,5.3,3.8,7.8,2.9,0,1.5,0,1.5,4.8,3.1,86.5,4.3,2.1,1.7,7.1,4.8,5,2.4,6.6,3.7,13.9,5.5,21,5.9,21.5,5.6,14.4,5.5,3.6,2.2,4.9,3,67552,12659,81625,10254,87.7,3.5,82596,11247,19.8,4.7,22349,3685,1.1,1.3,,,7.2,4,2.5,2.5,6.6,5.9,4,2.9,4.8,4.7,12,6.6,19,8,23.4,7.9,16,6.7,6.3,3.7,5.3,3.7,75900,8847,88237,14941,34726,5537,55057,22160,67852,15040,40731,3658,96.1,1.9,79.8,6.3,23.7,5.9,11.3,6.9,1.8,2.6,13.7,6.8,28.3,19.1
1400000US17031804506,17031804506,"Census Tract 8045.06, Cook County, Illinois",66.7,4,65.5,4.2,1.2,0.8,58.8,5,57.5,5,82,4.6,5.8,3.3,4.4,2.1,0,1,2,1.4,5.9,2.1,86.8,3.7,1,1.1,2.6,1.9,6,2.2,4.7,2.3,9.6,3.2,20.9,5.9,14.1,4.3,17.7,4.2,9.7,3.3,13.8,4.1,82969,8325,108236,8915,80,3,110518,9665,33,3.2,21954,2672,1.2,1.3,,,4.1,2.4,0.7,1.1,1.4,1.6,0.8,1.3,3.4,2.1,9.6,4.1,20.2,7.1,15.6,5.1,21.2,5.3,12.1,4.2,14.9,4.9,94521,14064,120490,10558,39102,3461,48333,21380,62043,13076,44009,9262,96.4,1.9,87.6,3.5,19.6,2.3,2.1,1.9,0.8,1.3,2.1,1.5,0.9,1.5
1400000US17031804507,17031804507,"Census Tract 8045.07, Cook County, Illinois",72.6,3.6,69.6,4.1,3.1,2.6,62.7,5,60.6,6.4,82.5,4.8,3.7,2,7.9,3.5,0,0.1,0.4,0.7,5.4,2.4,84.8,4,4.2,2.2,1.2,1.4,6.6,2.8,4.7,3.8,5.1,2.5,13.7,5,18.5,5.8,20.3,6,16.8,5.4,9,4.4,94543,7812,106336,9804,84.6,3.7,114756,11406,22.8,4.2,19993,2255,1.4,1.4,2105,1534,2.8,1.7,1.5,1.6,0.8,1.2,0.7,1.1,4.9,4.6,4.9,3.1,12.7,5.5,20.3,6.2,21.1,6.5,20.6,7.2,12.5,6.1,108864,20195,121686,11906,37231,3231,56612,17324,67022,11491,52199,3514,94.9,2.8,87.3,3.8,17,3,2.9,2.3,1.5,1.7,3.7,1.7,1.4,1.7
1400000US17031804508,17031804508,"Census Tract 8045.08, Cook County, Illinois",73.7,4.9,66,6.3,7.3,4.4,65.3,8.2,54.1,7,81.7,5.5,11.2,5,3.6,2.3,0.5,0.7,0,2.3,3,2.8,91,4.1,0,3.7,3.8,3.2,19.6,7.3,8.1,5.1,7.4,4.5,26.8,8.2,15.5,5.7,10.4,5.1,5.1,4,3.4,2.8,62986,11480,76700,15146,87,5.4,77873,17357,17.6,5.5,15554,2932,4.1,3.1,1683,1238,19.8,7.9,0,5.1,5.3,4.3,22.5,10.3,8.1,6.5,4,2.9,27.7,10,16.3,6.7,9.8,5.5,3.6,3.2,2.7,2.7,57262,14014,74373,21312,24231,5366,56563,38220,74172,22046,29232,4507,76.2,5.7,44.8,8,35.9,6.7,26.3,9.2,17.8,10.9,28.1,10.6,50.1,23.7
1400000US17031804509,17031804509,"Census Tract 8045.09, Cook County, Illinois",74.4,5.8,70.3,6.2,4.1,2,63.9,7.8,62.6,7.7,82.9,5.3,13.3,4.9,1.6,1.2,0.7,1.1,1.1,1.5,0.4,0.7,91.7,3.2,1.2,1.2,0.3,0.4,3.3,2.3,4.7,2.9,17,5.4,22.9,7.3,18.4,6.4,22.1,8.2,8.6,6.1,1.5,1.4,82804,18837,85619,7978,91.1,3.3,83630,7410,20.4,7.2,16510,3863,0,1.7,,,7.7,4.3,1.1,1.2,0,1.9,4.4,2.9,3.4,2.8,18,6.2,25.9,8.1,16.2,6.7,26.2,9.6,3.7,3.2,1.1,1.2,73148,17911,81957,8124,23449,2240,,,96615,31902,30347,5306,83.2,5.4,62.9,7.2,24.8,4.9,2.9,1.9,2.5,2.1,3.9,2.4,4.3,3.4
1400000US17031804510,17031804510,"Census Tract 8045.10, Cook County, Illinois",72.9,4.6,66.3,4.9,5.6,2.3,62.5,7.1,54.3,7.1,72.2,7,19.5,5.9,1.1,1.3,3.6,2.9,1.2,1.4,2.4,1.8,95.1,2,6.6,4,5.1,4.2,7.1,4.5,4.3,2.6,22.4,4.9,19,5.6,17.2,4.8,14,4.6,4.5,3.4,0,1.8,58594,8262,65336,6236,89.4,4.2,64867,6453,18.2,4,18726,2347,2.1,1.4,884,466,20.9,6.9,5.6,4.4,6.4,4.7,7.4,5.1,6.4,3.6,26.3,5.8,14.1,5.2,17.2,5.3,13.1,5,3.6,2.9,0,2.1,49261,5763,62077,5969,16279,1746,57721,31887,60801,24980,24654,3823,75.3,5.1,39.6,6.8,39.5,5,16.7,6.5,18,8,17.1,7.3,27,12.8
1400000US17031804511,17031804511,"Census Tract 8045.11, Cook County, Illinois",74.2,4,71.8,4,2.4,1.6,71.8,6.3,70.2,6,64.9,6.6,27.4,6.4,3.4,1.6,0,2,3,2,1.3,1.5,92,2.9,3.5,3.2,3,2.6,8.6,5.1,9.6,5,20.1,7.1,24.3,7,13.9,5.4,9.2,3.4,4.1,3.3,3.5,2.2,54412,6112,67019,6225,97.1,1.9,66139,6152,7.8,2.9,15887,3209,0.6,1,,,17.1,6.4,3.9,4.1,2.8,3.1,12.5,6.9,7.6,5.5,22.4,8.4,20.1,8.4,11.7,5.8,10.7,4.4,4.8,3.8,3.6,2.7,51389,11396,66732,7713,20089,2134,47333,13217,55907,10241,27129,2069,72.3,5.7,42.5,6.6,31.8,5.3,17.9,7.8,14.5,8.7,21.7,8.1,34.5,16.4
1400000US17031804603,17031804603,"Census Tract 8046.03, Cook County, Illinois",75,4.9,72.8,5.3,2.2,1.7,57.9,8.8,54.9,8.8,80.5,7.2,7.7,4.8,5,3.3,0.1,0.4,2.7,2.6,3.9,2.1,92.8,3,3.7,2.3,0.5,0.8,11.5,6.9,7.7,4.7,13.1,4.6,32.9,7,10.5,3.7,12.2,5.1,3,1.9,4.9,3.8,60147,11563,72861,9494,89.5,4.1,74815,9510,14.5,2.9,17180,4428,0.5,0.9,,,9.2,4.5,3.6,4.5,1.1,1.8,0.7,1.2,6.7,6.7,14.1,7.1,32.3,11.2,11.5,5.3,15.7,7.7,8.1,6.5,6.1,5.9,68879,8815,87897,14631,32763,4211,51605,9582,57085,9191,42036,7131,88.4,4,68.8,9,24.9,6.8,5.4,5,2.2,2.8,4.7,3,5.4,6
1400000US17031804606,17031804606,"Census Tract 8046.06, Cook County, Illinois",68.8,4.2,66.4,3.9,2.3,1.5,63.7,5.9,61.6,5.8,83.1,4.7,3,3.1,5.9,3.1,0.7,1.1,1,0.9,6.3,3.8,90.4,3.3,2.3,1.9,0,1.1,3.8,3.5,3.9,2,8.6,4.8,16.3,6,14.9,5.3,27.6,6.6,12.2,4.8,10.4,4.5,100192,12686,112135,11937,87.2,4.5,110432,13216,27.4,5.4,21300,2982,1.3,1.3,2173,451,3.3,2.6,0,1.4,1,1.6,0.9,1.4,1.4,1.6,6.6,4.4,15,6.8,9.8,4.6,34.8,8.4,16.5,6.2,14.1,6.1,112798,16830,130938,15136,40410,3821,62071,16135,58018,8674,52443,6446,96.1,2.3,85.5,4.2,22.8,4,1,1.6,0,1.8,1.7,1.4,1.2,2.1
1400000US17031804607,17031804607,"Census Tract 8046.07, Cook County, Illinois",70.9,4.4,67.3,4.5,3.6,2.1,69.7,5.2,67.2,5.3,82.7,4.8,5.4,3.2,5.8,3.4,0,0.7,0.6,0.7,5.5,2.7,89.5,3.4,0.4,0.7,1.4,1.6,4,2.5,4.1,2.6,9,3.8,19.6,4.7,12,4.1,24.1,6.1,16.9,5.8,8.4,4,99559,8941,110675,8777,89,3.6,104780,9256,33.6,5.2,21022,3303,2.4,2.2,2171,1299,7.6,4.1,2.4,3.1,0,1.4,1.7,1.9,3.3,2.5,5.7,2.9,18.1,5.4,12.9,4.6,25.4,6.7,20.1,6.9,10.3,4.9,110556,18450,121392,10451,39405,3335,54038,17842,57786,11471,42917,7760,98.1,1.2,86,3.9,23.1,3.3,3.4,3.3,0.6,1,4.6,3,8,8.3
1400000US17031804608,17031804608,"Census Tract 8046.08, Cook County, Illinois",72.9,4.6,65.6,4.3,7.3,2.7,68.3,6.9,63.8,7,85.2,3.9,4.4,1.9,4.4,1.9,0.8,0.9,1.2,1.1,4.1,2.4,87.1,3.8,4.3,3.1,1.2,1.3,9.9,4.3,3.3,2.3,8.4,3.4,16.4,5,17.1,5,21.7,5,9.3,3.9,8.4,3.4,86298,9333,101291,11891,86.4,4.1,101928,12777,24.7,5.5,19272,1760,0.6,1,,,4,3.6,4.9,4.5,0,2.9,2.7,2.9,1.6,1.8,7,4.4,11.5,5.3,19.7,7,29.6,7.2,11.1,5.3,11.9,4.9,103750,18737,122473,16181,42619,4868,55132,22587,62992,11666,44866,9141,93,2.8,78.1,5.5,24.1,5.4,4.9,4.5,2.5,2.4,5.6,4.6,11.4,15.5
